brand,name,price,event,img_url
7Eleven,디폴트 이미지,1700,2+1,https://www.7-eleven.co.kr/front/img/product/product_list_01.jpg
7Eleven,디폴트 이미지,1700,2+1,https://www.7-eleven.co.kr/front/img/product/product_list_01.jpg
7Eleven,동아)가그린제로250ml_H,4500,2+1,https://www.7-eleven.co.kr/upload/product/8806011/616160.1.jpg
7Eleven,하겐)수박딸기파인트473ml,17900,2+1,https://www.7-eleven.co.kr/upload/product/3415587/189296.1.jpg
7Eleven,하겐)체리베리파인트473ml,17900,2+1,https://www.7-eleven.co.kr/upload/product/3415587/190292.1.jpg
7Eleven,농심)신라면건면사발,1800,2+1,https://www.7-eleven.co.kr/upload/product/8801043/056489.1.jpg
7Eleven,농심)신라면건면사발,1800,2+1,https://www.7-eleven.co.kr/upload/product/8801043/056489.1.jpg
7Eleven,디폴트 이미지,3500,2+1,https://www.7-eleven.co.kr/front/img/product/product_list_01.jpg
7Eleven,디폴트 이미지,3500,2+1,https://www.7-eleven.co.kr/front/img/product/product_list_01.jpg
7Eleven,디폴트 이미지,2200,2+1,https://www.7-eleven.co.kr/front/img/product/product_list_01.jpg
7Eleven,디폴트 이미지,2200,2+1,https://www.7-eleven.co.kr/front/img/product/product_list_01.jpg
7Eleven,디폴트 이미지,2900,2+1,https://www.7-eleven.co.kr/front/img/product/product_list_01.jpg
7Eleven,디폴트 이미지,2900,2+1,https://www.7-eleven.co.kr/front/img/product/product_list_01.jpg
7Eleven,디폴트 이미지,2500,2+1,https://www.7-eleven.co.kr/front/img/product/product_list_01.jpg
7Eleven,디폴트 이미지,1900,2+1,https://www.7-eleven.co.kr/front/img/product/product_list_01.jpg
7Eleven,디폴트 이미지,1900,2+1,https://www.7-eleven.co.kr/front/img/product/product_list_01.jpg
7Eleven,디폴트 이미지,6900,2+1,https://www.7-eleven.co.kr/front/img/product/product_list_01.jpg
7Eleven,디폴트 이미지,2900,2+1,https://www.7-eleven.co.kr/front/img/product/product_list_01.jpg
7Eleven,디폴트 이미지,2900,2+1,https://www.7-eleven.co.kr/front/img/product/product_list_01.jpg
7Eleven,디폴트 이미지,2900,2+1,https://www.7-eleven.co.kr/front/img/product/product_list_01.jpg
7Eleven,디폴트 이미지,2900,2+1,https://www.7-eleven.co.kr/front/img/product/product_list_01.jpg
7Eleven,디폴트 이미지,3300,2+1,https://www.7-eleven.co.kr/front/img/product/product_list_01.jpg
7Eleven,디폴트 이미지,3300,2+1,https://www.7-eleven.co.kr/front/img/product/product_list_01.jpg
7Eleven,디폴트 이미지,2000,2+1,https://www.7-eleven.co.kr/front/img/product/product_list_01.jpg
