
﻿brand,name,price,event,img_url
emart24,맥스)부탄가스220g(4입묶음),10400,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/1500000189402.JPG
emart24,밀카)알프스밀크90g,4800,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/7622202273452.JPG
emart24,말차310)통딸기말차모찌70g(냉동),2900,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8800244010559.JPG
emart24,옐로우)양념치킨맛팝콘60g(12),1500,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8800279452539.JPG
emart24,CJ)맥스봉치즈50g,2200,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801007021652.JPG
emart24,CJ)백설햄숯불갈비후랑크120g,3700,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801007034980.JPG
emart24,CJ)양념이잘배는찌개두부300g,1800,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801007112480.JPG
emart24,CJ)노릇하게잘구워지는부침두부300g,1800,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801007112497.JPG
emart24,CJ)맥스봉빅소시지150g,3900,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801007403793.JPG
emart24,CJ)맥스봉오리지널50g,2200,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801007849126.JPG
emart24,CJ)닭가슴살소시지핫바80g,2900,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801007899985.JPG
emart24,CJ)비비고순살고등어구이60g,7400,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801007917030.JPG
emart24,CJ)비비고순살삼치구이60g,7400,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801007917320.JPG
emart24,CJ)닭가슴살청양고추핫바80g,2900,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801007951805.JPG
