brand,name,price,event,img_url
emart24,롯데)롯데햄프랑크90g,"3,200 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801123002177.JPG
emart24,옐로우)계란과자90g(16),"1,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801204009835.JPG
emart24,CJ)비비고군만두315g,"7,800 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801392011528.JPG
emart24,CJ)비비고왕교자315g,"7,800 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801392011887.JPG
emart24,CJ)비비고김치왕교자315g,"7,800 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801392011962.JPG
emart24,CJ)비비고썰은김치800g,"17,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801392049736.JPG
emart24,CJ)맥스봉오리지널25g,"1,200 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801392059636.JPG
emart24,CJ)비비고순살임연수구이60g,"7,400 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801392080913.JPG
emart24,CJ)비비고찰보리감자만두300g,"7,800 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801392085963.JPG
emart24,CJ)고메소바바순살치킨240g,"9,900 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801392087073.JPG
emart24,CJ)육공육리얼직화후랑크255g,"9,900 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801392088179.JPG
emart24,CJ)동그란스팸160g,"5,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801392088230.JPG
emart24,CJ)맥스봉고소한치즈후랑크65g,"2,400 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801392090516.JPG
emart24,CJ)맥스봉매콤불고기핫바65g,"2,400 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801392090530.JPG
emart24,CJ)진한풍미후랑크65g,"2,400 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801392109782.JPG
emart24,CJ)고메소바바양념치킨240g,"9,900 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801392112485.JPG
emart24,CJ)하루낫또2입,"3,900 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801392136122.JPG
emart24,CJ)비비고말차호떡210g,"10,900 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801392146114.JPG
emart24,CJ)소바바마쏘킥치킨240g,"9,900 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801392151118.JPG
emart24,CJ)비비고말차붕어빵240g,"10,900 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801392152443.JPG
emart24,CJ)닭가슴살촉촉통살100g,"4,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801392156175.JPG
emart24,CJ)소바바레드핫치킨240g,"9,900 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801392159084.JPG
emart24,CJ)닭강정200g,"7,800 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801392165696.JPG
emart24,하림)돌아온매콤후랑크70g,"2,400 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801492384386.JPG
emart24,하림)마늘후랑크70g,"2,400 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801492391995.JPG
emart24,하림)직화갈비맛핫바65g,"2,400 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801492392589.JPG
emart24,맥스)부탄가스220g,"2,600 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801901030033.JPG
emart24,옐로우)빠다쿠키110g(16),"1,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8803718103238.JPG
emart24,말차310)말초키100g(16),"1,700 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8803718103252.JPG
emart24,슈가)베이킹소다500g,"7,900 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809107602122.JPG
emart24,슈가)과탄산소다500g,"7,900 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809107602139.JPG
emart24,슈가)구연산500g,"7,900 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809107602146.JPG
emart24,말차)말초크75g(12),"1,700 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809184833709.JPG
emart24,옐로우)솔티스모키통감자66g(12),"1,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809189925898.JPG
emart24,옐로우)크리스타초코뿅82g(16),"1,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809223279918.JPG
emart24,말차310)말초스60g(16),"1,700 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809223279925.JPG
emart24,말차310)말초큐60g(16),"1,700 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809223279932.JPG
emart24,바이오트루)렌즈세정세트60ml(여행용),"4,400 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809291670150.JPG
emart24,미야오캣)곤약젤리복숭아130g,"2,000 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809293682472.JPG
emart24,미야오캣)곤약젤리포도130g,"2,000 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809293682489.JPG
emart24,옐로우)프레첼믹스허니버터맛85g(20),"1,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809304880590.JPG
emart24,옐로우)프레첼믹스바질토마토피자맛85g(20),"1,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809304880606.JPG
emart24,옐로우)다크초코프레첼70g(18),"2,000 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809304880613.JPG
emart24,옐로우)크리스피라미드츄러스맛60g(20),"1,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809304880620.JPG
emart24,말차310)말차프70g(18),"2,000 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809304880675.JPG
emart24,가농)단백이짭짤한맛64g,"1,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809329742491.JPG
emart24,가농)단백이구운맛64g,"1,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809329742538.JPG
emart24,SNJ)KC노랑옥수수250g,"3,000 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809405270009.JPG
emart24,SNJ)군옥수수250g,"3,000 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809405270719.JPG
emart24,하림)더미식제육볶음200g,"8,900 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809778498406.JPG
emart24,하림)더미식순살닭갈비200g,"8,900 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809778498413.JPG
emart24,하림)더미식오징어육즙교자280g,"6,000 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809778498505.JPG
emart24,여행용세면도구4종세트,"8,900 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809989790016.JPG
emart24,하이트)블랙보리라이트펫520ml,"2,200 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801001238179.JPG
emart24,하이트)블랙보리누룽지펫520ml,"2,200 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801001238391.JPG
emart24,후버)사과주스200ml(S),"1,400 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8410707007479.JPG
emart24,빙그레)닥터캡슐플레인130ml,"2,300 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801104302739.JPG
emart24,빙그레)닥터캡슐사과130ml,"2,300 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801104665421.JPG
emart24,서울)내안의진짜초코280ml,"2,300 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801115118886.JPG
emart24,서울)내안의진짜딸기280ml,"2,300 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801115118893.JPG
emart24,서울)강릉커피라떼250ml,"2,800 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801115139836.JPG
emart24,서울)마이픽플레인쿠키링131g,"2,200 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801115224143.JPG
emart24,서울)듀오안푸룬150ml,"2,300 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801115224617.JPG
emart24,서울)듀오안사과150ml,"2,300 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801115224624.JPG
emart24,서울)올데이프룻자두250ml,"1,800 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801115334101.JPG
emart24,CJ)얼티브프로틴로얄밀크티250ml,"2,900 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801392130069.JPG
emart24,네슬레)킷캣청키40g,"2,000 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/9556001198839.JPG
emart24,하이네켄)넌알콜330ml,"3,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8712000055721.JPG
emart24,하이네켄)넌알콜500ml,"4,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8712000056896.JPG
emart24,롯데)클라우드논알콜릭캔500ml,"2,800 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801022025048.JPG
emart24,롯데)클라우드논알콜릭캔350ml,"1,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801022025086.JPG
emart24,하이트)제로(무알콜)캔500ml,"2,800 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801001236434.JPG
emart24,CJ)한뿌리홍삼대보병100ml,"5,000 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801007955551.JPG
emart24,삼양사)상쾌환부스터병100ml,"5,000 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801013777260.JPG
emart24,삼양사)상쾌환부스터제로병100ml,"5,000 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801013777468.JPG
emart24,빙그레)사이즈업벤티아메리카노펫600ml,"3,200 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801104944915.JPG
emart24,빙그레)사이즈업벤티헤이즐넛펫600ml,"3,200 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801104944939.JPG
emart24,일화)부르르제로콜라캔250ml,"1,300 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801223010478.JPG
emart24,일화)부르르제로사이다캔250ml,"1,300 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801223010485.JPG
emart24,청정)몽베스트펫330ml(QR),800 원,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8803186000961.JPG
emart24,청정)몽베스트펫500ml(QR),"1,100 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8803186000992.JPG
emart24,청정)몽베스트펫500ml,"1,100 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8803186200125.JPG
emart24,청정)몽베스트펫330ml,800 원,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8803186200163.JPG
emart24,종근당건강)아임비타에너지샷병150ml,"2,300 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8805915912804.JPG
emart24,현대)에너린캔250ml,"1,900 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8806004000921.JPG
emart24,동아)모닝케어프레스온H(간)100ml(NEW),"6,000 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8806011416562.JPG
emart24,동아)모닝케어프레스온G(위)100ml(NEW),"6,000 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8806011416579.JPG
emart24,네이처셀)발효홍삼K캔180ml,"3,000 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809100040754.JPG
emart24,BR)피치요거트워터펫500ml,"2,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809288634974.JPG
emart24,BR)망고탱고워터펫500ml,"2,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809288635315.JPG
emart24,던킨)홍차피치제로아이스티펫500ml,"2,200 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809288635476.JPG
emart24,던킨)녹차샤인제로아이스티펫500ml,"2,200 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809288635483.JPG
emart24,딥스)춘식이해양심층수펫500ml,"1,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809309399936.JPG
emart24,영진)수리팍제로병100ml,"5,000 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809330478907.JPG
emart24,인테이크)슈가로로스파클링레몬사이다펫350ml,"1,800 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809403537937.JPG
emart24,인테이크)슈가로로스파클링복숭아사이다펫350ml,"1,800 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809403538248.JPG
emart24,인테이크)슈가로로코코제로리치펫340ml,"2,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809403539085.JPG
emart24,인테이크)슈가로로코코제로포도펫340ml,"2,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809403539092.JPG
emart24,인테이크)슈가로로코코제로요구르트펫340ml,"2,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809403539221.JPG
emart24,프레시코)캐치티니핑워터젤리복숭아110ml,"1,800 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809456260646.JPG
emart24,프레시코)캐치티니핑하루키즈포도100ml,"1,800 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809456260783.JPG
emart24,프레시코)캐치티니핑하루키즈소다100ml,"1,800 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809456260806.JPG
emart24,웰그린)스위츠레몬녹차제로펫500ml,"2,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809809700645.JPG
emart24,웰그린)스위츠복숭아녹차제로펫500ml,"2,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809809700652.JPG
emart24,농심)웰치오렌지제로캔355ml,"1,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801043064118.JPG
emart24,농심)웰치제로포도600ml,"2,000 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801043065467.JPG
emart24,동원)보성홍차복숭아제로아이스티펫500ml,"2,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801047284482.JPG
emart24,동원)보성홍차레몬제로아이스티펫500ml,"2,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801047284499.JPG
emart24,동원)보성홍차애플제로아이스티펫500ml,"2,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801047284550.JPG
emart24,동원)보성홍차샤인머스캣제로아이스티펫500ml,"2,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801047284598.JPG
emart24,동원)비타C자몽에이드제로펫500ml,"2,200 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801047284642.JPG
emart24,동원)샘물펫500ml(QR),"1,000 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801047287957.JPG
emart24,동원)샘물펫2L(QR),"1,600 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801047287964.JPG
emart24,동원)샘물펫500ml,"1,000 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801047288114.JPG
emart24,동원)샘물펫2L,"1,600 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801047288213.JPG
emart24,동원)오미자차펫500ml,"2,200 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801047289685.JPG
emart24,동원)보성말차펫500ml,"2,200 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801047289852.JPG
emart24,동원)쿨피스톡제로복숭아펫340ml,"2,000 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801047290100.JPG
emart24,동원)쿨피스톡제로파인애플펫340ml,"2,000 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801047290117.JPG
